text,url,source_url,concatenated
Phantoms,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Phantoms,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'Phantoms':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Phantoms'
Pokémon Adventures,https://tvtropes.org/pmwiki/pmwiki.php/Manga/PokemonAdventures,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/AnimeAndManga,'Pokémon Adventures':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/PokemonAdventures'
Pokémon Detective Pikachu,https://tvtropes.org/pmwiki/pmwiki.php/Film/PokemonDetectivePikachu,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'Pokémon Detective Pikachu':'https://tvtropes.org/pmwiki/pmwiki.php/Film/PokemonDetectivePikachu'
Professor X,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ProfessorX,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/WesternAnimation,'Professor X':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ProfessorX'
Project ARMS,https://tvtropes.org/pmwiki/pmwiki.php/Manga/ProjectARMS,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/AnimeAndManga,'Project ARMS':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/ProjectARMS'
Ranma ½,https://tvtropes.org/pmwiki/pmwiki.php/Manga/RanmaOneHalf,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/AnimeAndManga,'Ranma ½':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/RanmaOneHalf'
Red Dwarf,https://tvtropes.org/pmwiki/pmwiki.php/Series/RedDwarf,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/LiveActionTV,'Red Dwarf':'https://tvtropes.org/pmwiki/pmwiki.php/Series/RedDwarf'
Rick and Morty,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/RickAndMorty,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/WesternAnimation,'Rick and Morty':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/RickAndMorty'
Rogue,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Rogue,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'Rogue':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Rogue'
Runaways,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Runaways,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/ComicBooks,'Runaways':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Runaways'
RWBY,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/RWBY,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'RWBY':'https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/RWBY'
Sabretooth,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Sabretooth,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/WesternAnimation,'Sabretooth':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Sabretooth'
Saint Seiya,https://tvtropes.org/pmwiki/pmwiki.php/Manga/SaintSeiya,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/AnimeAndManga,'Saint Seiya':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/SaintSeiya'
Saiyuki,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Saiyuki,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/AnimeAndManga,'Saiyuki':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/Saiyuki'
Secret Invasion,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/SecretInvasion,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/ComicBooks,'Secret Invasion':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/SecretInvasion'
She-Ra and the Princesses of Power,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/SheRaAndThePrincessesOfPower,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/WesternAnimation,'She-Ra and the Princesses of Power':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/SheRaAndThePrincessesOfPower'
Sonic Universe,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/SonicTheHedgehogArchieComics,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/ComicBooks,'Sonic Universe':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/SonicTheHedgehogArchieComics'
Sorcerer Hunters,https://tvtropes.org/pmwiki/pmwiki.php/Manga/SorcererHunters,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/AnimeAndManga,'Sorcerer Hunters':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/SorcererHunters'
Spec Ops: The Line,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/SpecOpsTheLine,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/VideoGames,'Spec Ops: The Line':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/SpecOpsTheLine'
Spiderwick,https://tvtropes.org/pmwiki/pmwiki.php/Film/TheSpiderwickChronicles,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'Spiderwick':'https://tvtropes.org/pmwiki/pmwiki.php/Film/TheSpiderwickChronicles'
Star Fox: Assault,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/StarFoxAssault,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/VideoGames,'Star Fox: Assault':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/StarFoxAssault'
Star Trek: The Original Series,https://tvtropes.org/pmwiki/pmwiki.php/Series/StarTrekTheOriginalSeries,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/LiveActionTV,'Star Trek: The Original Series':'https://tvtropes.org/pmwiki/pmwiki.php/Series/StarTrekTheOriginalSeries'
Star Wars: The Force Unleashed,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/StarWarsTheForceUnleashed,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/VideoGames,'Star Wars: The Force Unleashed':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/StarWarsTheForceUnleashed'
StarCraft II: Heart of the Swarm,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/StarCraftIIHeartOfTheSwarm,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/VideoGames,'StarCraft II: Heart of the Swarm':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/StarCraftIIHeartOfTheSwarm'
Stardust Crusaders,https://tvtropes.org/pmwiki/pmwiki.php/Manga/StardustCrusaders,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/AnimeAndManga,'Stardust Crusaders':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/StardustCrusaders'
Steel Ball Run,https://tvtropes.org/pmwiki/pmwiki.php/Manga/SteelBallRun,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/AnimeAndManga,'Steel Ball Run':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/SteelBallRun'
Steven Universe,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/StevenUniverse,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/WesternAnimation,'Steven Universe':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/StevenUniverse'
Storm,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Storm,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'Storm':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Storm'
Suikoden II,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/SuikodenII,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/VideoGames,'Suikoden II':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/SuikodenII'
Super Power Beat Down,https://tvtropes.org/pmwiki/pmwiki.php/WebVideo/SuperPowerBeatDown,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'Super Power Beat Down':'https://tvtropes.org/pmwiki/pmwiki.php/WebVideo/SuperPowerBeatDown'
Super Robot Monkey Team Hyperforce Go!,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/SuperRobotMonkeyTeamHyperforceGo,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/WesternAnimation,'Super Robot Monkey Team Hyperforce Go!':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/SuperRobotMonkeyTeamHyperforceGo'
Supergirl,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Supergirl,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/ComicBooks,'Supergirl':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Supergirl'
Supernatural,https://tvtropes.org/pmwiki/pmwiki.php/Series/Supernatural,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/LiveActionTV,'Supernatural':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Supernatural'
Sym-Bionic Titan,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/SymBionicTitan,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/WesternAnimation,'Sym-Bionic Titan':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/SymBionicTitan'
Tactics Ogre: The Knight of Lodis,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TacticsOgreTheKnightOfLodis,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/VideoGames,'Tactics Ogre: The Knight of Lodis':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TacticsOgreTheKnightOfLodis'
Tales of the Abyss,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TalesOfTheAbyss,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/VideoGames,'Tales of the Abyss':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TalesOfTheAbyss'
Teen Titans,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TeenTitans,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/ComicBooks,'Teen Titans':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TeenTitans'
Teenage Mutant Ninja Turtles (2003),https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/TeenageMutantNinjaTurtles2003,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/WesternAnimation,'Teenage Mutant Ninja Turtles (2003)':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/TeenageMutantNinjaTurtles2003'
Terminator 2: Judgment Day,https://tvtropes.org/pmwiki/pmwiki.php/Film/Terminator2JudgmentDay,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'Terminator 2: Judgment Day':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Terminator2JudgmentDay'
The Bartimaeus Trilogy,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheBartimaeusTrilogy,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/Literature,'The Bartimaeus Trilogy':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheBartimaeusTrilogy'
The Exorcist,https://tvtropes.org/pmwiki/pmwiki.php/Film/TheExorcist,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'The Exorcist':'https://tvtropes.org/pmwiki/pmwiki.php/Film/TheExorcist'
the first movie,https://tvtropes.org/pmwiki/pmwiki.php/Film/XMen1,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'the first movie':'https://tvtropes.org/pmwiki/pmwiki.php/Film/XMen1'
The Lord of the Rings: The Rings of Power,https://tvtropes.org/pmwiki/pmwiki.php/Series/TheLordOfTheRingsTheRingsOfPower,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/LiveActionTV,'The Lord of the Rings: The Rings of Power':'https://tvtropes.org/pmwiki/pmwiki.php/Series/TheLordOfTheRingsTheRingsOfPower'
The Order of the Phoenix,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HarryPotterAndTheOrderOfThePhoenix,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/Literature,'The Order of the Phoenix':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/HarryPotterAndTheOrderOfThePhoenix'
The Order of the Stick,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/TheOrderOfTheStick,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'The Order of the Stick':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/TheOrderOfTheStick'
The Punisher,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ThePunisher,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/ComicBooks,'The Punisher':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ThePunisher'
The Sandman (1989),https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TheSandman1989,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/ComicBooks,'The Sandman (1989)':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TheSandman1989'
The Secret Show,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/TheSecretShow,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/WesternAnimation,'The Secret Show':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/TheSecretShow'
The Space Trilogy,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheSpaceTrilogy,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/Literature,'The Space Trilogy':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheSpaceTrilogy'
the Stamford Incident,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/CivilWar2006,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/ComicBooks,'the Stamford Incident':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/CivilWar2006'
Throne of Bhaal,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/ThroneOfBhaal,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/VideoGames,'Throne of Bhaal':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/ThroneOfBhaal'
Transformers: Animated,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/TransformersAnimated,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/WesternAnimation,'Transformers: Animated':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/TransformersAnimated'
Twilight Princess,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TheLegendOfZeldaTwilightPrincess,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/VideoGames,'Twilight Princess':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TheLegendOfZeldaTwilightPrincess'
ᴛʜᴇ ɴᴏᴇᴅᴏʟᴇᴋᴄɪɴ ᴀʀᴄʜɪᴠᴇꜱ,https://tvtropes.org/pmwiki/pmwiki.php/ARG/TheNoedolekcinArchives,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'ᴛʜᴇ ɴᴏᴇᴅᴏʟᴇᴋᴄɪɴ ᴀʀᴄʜɪᴠᴇꜱ':'https://tvtropes.org/pmwiki/pmwiki.php/ARG/TheNoedolekcinArchives'
Undefeated Bahamut Chronicle,https://tvtropes.org/pmwiki/pmwiki.php/Literature/UndefeatedBahamutChronicle,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/Literature,'Undefeated Bahamut Chronicle':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/UndefeatedBahamutChronicle'
Undertale,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Undertale,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/VideoGames,'Undertale':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Undertale'
"Warhammer 40,000",https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Warhammer40000,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/Literature,"'Warhammer 40,000':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Warhammer40000'"
Wild C.A.T.s (WildStorm),https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/WildCATsWildStorm,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/ComicBooks,'Wild C.A.T.s (WildStorm)':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/WildCATsWildStorm'
Wolverine,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Wolverine,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/WesternAnimation,'Wolverine':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Wolverine'
Wrath of the Titans,https://tvtropes.org/pmwiki/pmwiki.php/Film/WrathOfTheTitans,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'Wrath of the Titans':'https://tvtropes.org/pmwiki/pmwiki.php/Film/WrathOfTheTitans'
X-Men Film Series,https://tvtropes.org/pmwiki/pmwiki.php/Film/XMenFilmSeries,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'X-Men Film Series':'https://tvtropes.org/pmwiki/pmwiki.php/Film/XMenFilmSeries'
X-Men: The Animated Series,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/XMenTheAnimatedSeries,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/WesternAnimation,'X-Men: The Animated Series':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/XMenTheAnimatedSeries'
X-Men: The Last Stand,https://tvtropes.org/pmwiki/pmwiki.php/Film/XMenTheLastStand,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'X-Men: The Last Stand':'https://tvtropes.org/pmwiki/pmwiki.php/Film/XMenTheLastStand'
X2: X-Men United,https://tvtropes.org/pmwiki/pmwiki.php/Film/X2XMenUnited,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'X2: X-Men United':'https://tvtropes.org/pmwiki/pmwiki.php/Film/X2XMenUnited'
Young Dracula,https://tvtropes.org/pmwiki/pmwiki.php/Series/YoungDracula,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/LiveActionTV,'Young Dracula':'https://tvtropes.org/pmwiki/pmwiki.php/Series/YoungDracula'
Yu-Gi-Oh!,https://tvtropes.org/pmwiki/pmwiki.php/Anime/YuGiOh,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/AnimeAndManga,'Yu-Gi-Oh!':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/YuGiOh'
Yu-Gi-Oh! GX,https://tvtropes.org/pmwiki/pmwiki.php/Anime/YuGiOhGX,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/AnimeAndManga,'Yu-Gi-Oh! GX':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/YuGiOhGX'
Sonic the Hedgehog (IDW),https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/SonicTheHedgehogIDW,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'Sonic the Hedgehog (IDW)':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/SonicTheHedgehogIDW'
Paws,https://tvtropes.org/pmwiki/pmwiki.php/Film/Paws,https://tvtropes.org/pmwiki/pmwiki.php/Main/ShapeshifterGuiltTrip,'Paws':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Paws'
The Fog,https://tvtropes.org/pmwiki/pmwiki.php/Film/TheFog,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/AnimeAndManga,'The Fog':'https://tvtropes.org/pmwiki/pmwiki.php/Film/TheFog'
The Tiger Makes Out,https://tvtropes.org/pmwiki/pmwiki.php/Film/TheTigerMakesOut,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/ComicBooks,'The Tiger Makes Out':'https://tvtropes.org/pmwiki/pmwiki.php/Film/TheTigerMakesOut'
Kukushka,https://tvtropes.org/pmwiki/pmwiki.php/Film/Kukushka,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/Literature,'Kukushka':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Kukushka'
Attack of the Giant Leeches,https://tvtropes.org/pmwiki/pmwiki.php/Film/AttackOfTheGiantLeeches,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/LiveActionTV,'Attack of the Giant Leeches':'https://tvtropes.org/pmwiki/pmwiki.php/Film/AttackOfTheGiantLeeches'
Professor Green,https://tvtropes.org/pmwiki/pmwiki.php/Music/ProfessorGreen,https://tvtropes.org/pmwiki/pmwiki.php/ShapeshifterGuiltTrip/VideoGames,'Professor Green':'https://tvtropes.org/pmwiki/pmwiki.php/Music/ProfessorGreen'
