text,url,source_url,concatenated
Dragalia Lost,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DragaliaLost,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Dragalia Lost':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DragaliaLost'
Dragon Age II,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DragonAgeII,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Dragon Age II':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DragonAgeII'
Dragon Age: Inquisition,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DragonAgeInquisition,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Dragon Age: Inquisition':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DragonAgeInquisition'
Dragon Age: Origins,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DragonAgeOrigins,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Dragon Age: Origins':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DragonAgeOrigins'
Dragon Age: Origins – Awakening,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DragonAgeOriginsAwakening,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Dragon Age: Origins – Awakening':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DragonAgeOriginsAwakening'
Dragon Ball,https://tvtropes.org/pmwiki/pmwiki.php/Manga/DragonBall,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Dragon Ball':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/DragonBall'
Dragon Ball Super,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallSuper,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Dragon Ball Super':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallSuper'
Dragon Ball Z,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallZ,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Dragon Ball Z':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallZ'
Dragon Ball Z: Battle of Gods,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallZBattleOfGods,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Dragon Ball Z: Battle of Gods':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/DragonBallZBattleOfGods'
Drenai,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Drenai,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Drenai':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Drenai'
Dungeons & Dragons,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/DungeonsAndDragons,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Dungeons & Dragons':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/DungeonsAndDragons'
Dungeons & Dragons Online,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DungeonsAndDragonsOnline,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Dungeons & Dragons Online':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DungeonsAndDragonsOnline'
Durarara!!,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Durarara,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Durarara!!':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Durarara'
Dust Devil,https://tvtropes.org/pmwiki/pmwiki.php/Film/DustDevil,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionFilms,'Dust Devil':'https://tvtropes.org/pmwiki/pmwiki.php/Film/DustDevil'
Dust of Dreams,https://tvtropes.org/pmwiki/pmwiki.php/Literature/DustOfDreams,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Dust of Dreams':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/DustOfDreams'
Dwarf Fortress,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DwarfFortress,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Dwarf Fortress':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DwarfFortress'
Eberron,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Eberron,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Eberron':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Eberron'
Educomix,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Educomix,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Webcomics,'Educomix':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Educomix'
El Conquistador,https://tvtropes.org/pmwiki/pmwiki.php/Literature/ElConquistador,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'El Conquistador':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/ElConquistador'
El Goonish Shive,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/ElGoonishShive,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Webcomics,'El Goonish Shive':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/ElGoonishShive'
Elden Ring,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/EldenRing,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Elden Ring':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/EldenRing'
Eldraeverse,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Eldraeverse,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Eldraeverse':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Eldraeverse'
Ender's Game,https://tvtropes.org/pmwiki/pmwiki.php/Literature/EndersGame,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Ender's Game':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/EndersGame'
Enigma,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Enigma,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/ComicBooks,'Enigma':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Enigma'
Erfworld,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Erfworld,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Webcomics,'Erfworld':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Erfworld'
Eternals (2006),https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Eternals2006,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/ComicBooks,'Eternals (2006)':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Eternals2006'
EVE Online,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/EveOnline,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'EVE Online':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/EveOnline'
EVE Online,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/EVEOnline,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'EVE Online':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/EVEOnline'
Evillious Chronicles,https://tvtropes.org/pmwiki/pmwiki.php/Music/EvilliousChronicles,https://tvtropes.org/pmwiki/pmwiki.php/Main/BlueAndOrangeMorality,'Evillious Chronicles':'https://tvtropes.org/pmwiki/pmwiki.php/Music/EvilliousChronicles'
Evolution,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Evolution,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Evolution':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Evolution'
Evolve,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Evolve,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Evolve':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Evolve'
Exalted,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Exalted,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Exalted':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Exalted'
Fable,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Fable,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Fable':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Fable'
Fablehaven,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Fablehaven,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Fablehaven':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Fablehaven'
Fairly OddParents,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/FairlyOddParents,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/FanWorks,'Fairly OddParents':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/FairlyOddParents'
Fallen London,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/FallenLondon,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Fallen London':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/FallenLondon'
Fallout,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Fallout,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Fallout':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Fallout'
Fallout 3,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Fallout3,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Fallout 3':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Fallout3'
Fallout 4,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Fallout4,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Fallout 4':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Fallout4'
Fallout: New Vegas,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/FalloutNewVegas,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Fallout: New Vegas':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/FalloutNewVegas'
Fallout: Nuka Break,https://tvtropes.org/pmwiki/pmwiki.php/WebVideo/FalloutNukaBreak,https://tvtropes.org/pmwiki/pmwiki.php/Main/BlueAndOrangeMorality,'Fallout: Nuka Break':'https://tvtropes.org/pmwiki/pmwiki.php/WebVideo/FalloutNukaBreak'
Farscape,https://tvtropes.org/pmwiki/pmwiki.php/Series/Farscape,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'Farscape':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Farscape'
Fate/Grand Order,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/FateGrandOrder,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Fate/Grand Order':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/FateGrandOrder'
Final Fantasy XII,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/FinalFantasyXII,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Final Fantasy XII':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/FinalFantasyXII'
Final Fantasy XIV,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/FinalFantasyXIV,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Final Fantasy XIV':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/FinalFantasyXIV'
Fire Emblem Gaiden,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/FireEmblemGaiden,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Fire Emblem Gaiden':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/FireEmblemGaiden'
Firefly,https://tvtropes.org/pmwiki/pmwiki.php/Series/Firefly,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Firefly':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Firefly'
First Contact,https://tvtropes.org/pmwiki/pmwiki.php/Film/StarTrekFirstContact,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'First Contact':'https://tvtropes.org/pmwiki/pmwiki.php/Film/StarTrekFirstContact'
Footfall,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Footfall,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Footfall':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Footfall'
Foreigner (1994),https://tvtropes.org/pmwiki/pmwiki.php/Literature/Foreigner1994,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Foreigner (1994)':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Foreigner1994'
Foundation and Earth,https://tvtropes.org/pmwiki/pmwiki.php/Literature/FoundationAndEarth,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Foundation and Earth':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/FoundationAndEarth'
Frank,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Frank,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/ComicBooks,'Frank':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Frank'
Franken Fran,https://tvtropes.org/pmwiki/pmwiki.php/Manga/FrankenFran,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Franken Fran':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/FrankenFran'
Freaks of Nature,https://tvtropes.org/pmwiki/pmwiki.php/Film/FreaksOfNature,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionFilms,'Freaks of Nature':'https://tvtropes.org/pmwiki/pmwiki.php/Film/FreaksOfNature'
Freefall,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Freefall,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Webcomics,'Freefall':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Freefall'
Freespace,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Freespace,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Freespace':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Freespace'
Freya,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Freya,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Freya':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Freya'
Fringe,https://tvtropes.org/pmwiki/pmwiki.php/Series/Fringe,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'Fringe':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Fringe'
Fullmetal Alchemist,https://tvtropes.org/pmwiki/pmwiki.php/Manga/FullmetalAlchemist,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Fullmetal Alchemist':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/FullmetalAlchemist'
Furiosa's,https://tvtropes.org/pmwiki/pmwiki.php/Film/MadMaxFuryRoad,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/FanWorks,'Furiosa's':'https://tvtropes.org/pmwiki/pmwiki.php/Film/MadMaxFuryRoad'
Game of Thrones,https://tvtropes.org/pmwiki/pmwiki.php/Series/GameOfThrones,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'Game of Thrones':'https://tvtropes.org/pmwiki/pmwiki.php/Series/GameOfThrones'
Game of Touhou,https://tvtropes.org/pmwiki/pmwiki.php/FanFic/GameOfTouhou,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/FanWorks,'Game of Touhou':'https://tvtropes.org/pmwiki/pmwiki.php/FanFic/GameOfTouhou'
Gargoyles,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/Gargoyles,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/FanWorks,'Gargoyles':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/Gargoyles'
Geniuses,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/GeniusTheTransgression,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Geniuses':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/GeniusTheTransgression'
Genome,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Genome,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Genome':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Genome'
Gingiva,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Gingiva,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Gingiva':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Gingiva'
Girl Genius,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/GirlGenius,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Webcomics,'Girl Genius':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/GirlGenius'
Girls Next Door,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/GirlsNextDoor,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Webcomics,'Girls Next Door':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/GirlsNextDoor'
Goblins,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Goblins,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Webcomics,'Goblins':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Goblins'
God of War: Ascension,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/GodOfWarAscension,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'God of War: Ascension':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/GodOfWarAscension'
Goes to Hell,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/ShadowTheHedgehog,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/WebOriginal,'Goes to Hell':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/ShadowTheHedgehog'
Golgo 13,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Golgo13,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Golgo 13':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/Golgo13'
Good Omens,https://tvtropes.org/pmwiki/pmwiki.php/Literature/GoodOmens,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Good Omens':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/GoodOmens'
Green Lantern,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/GreenLantern,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/ComicBooks,'Green Lantern':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/GreenLantern'
Gundam 00,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MobileSuitGundam00,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Gundam 00':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/MobileSuitGundam00'
Gunnerkrigg Court,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/GunnerkriggCourt,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Webcomics,'Gunnerkrigg Court':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/GunnerkriggCourt'
Halt Evil Doer!,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/HaltEvilDoer,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Halt Evil Doer!':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/HaltEvilDoer'
Hamster's Paradise,https://tvtropes.org/pmwiki/pmwiki.php/WebOriginal/HamstersParadise,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/WebOriginal,'Hamster's Paradise':'https://tvtropes.org/pmwiki/pmwiki.php/WebOriginal/HamstersParadise'
Hannibal,https://tvtropes.org/pmwiki/pmwiki.php/Series/Hannibal,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'Hannibal':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Hannibal'
Harahpin,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Harahpin,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Harahpin':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Harahpin'
Haré+Guu,https://tvtropes.org/pmwiki/pmwiki.php/Anime/HareGuu,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Haré+Guu':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/HareGuu'
Harley Quinn,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/HarleyQuinn,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/ComicBooks,'Harley Quinn':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/HarleyQuinn'
Harry Potter,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HarryPotter,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/FanWorks,'Harry Potter':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/HarryPotter'
Haruhi Suzumiya,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HaruhiSuzumiya,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Haruhi Suzumiya':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/HaruhiSuzumiya'
Have Space Suit – Will Travel,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HaveSpaceSuitWillTravel,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Have Space Suit – Will Travel':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/HaveSpaceSuitWillTravel'
Hellraiser,https://tvtropes.org/pmwiki/pmwiki.php/Film/Hellraiser,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Hellraiser':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Hellraiser'
Hellsing,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Hellsing,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Hellsing':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/Hellsing'
Heroic Age,https://tvtropes.org/pmwiki/pmwiki.php/Anime/HeroicAge,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Heroic Age':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/HeroicAge'
His Dark Materials,https://tvtropes.org/pmwiki/pmwiki.php/Series/HisDarkMaterials,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'His Dark Materials':'https://tvtropes.org/pmwiki/pmwiki.php/Series/HisDarkMaterials'
Homestuck,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Homestuck,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Webcomics,'Homestuck':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Homestuck'
Honor Harrington,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HonorHarrington,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Honor Harrington':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/HonorHarrington'
Hoshin Engi,https://tvtropes.org/pmwiki/pmwiki.php/Manga/HoshinEngi,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Hoshin Engi':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/HoshinEngi'
Humanity Has Declined,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HumanityHasDeclined,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Humanity Has Declined':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/HumanityHasDeclined'
Hungry Lamu,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/HungryLamu,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Hungry Lamu':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/HungryLamu'
Hunter × Hunter,https://tvtropes.org/pmwiki/pmwiki.php/Manga/HunterXHunter,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Hunter × Hunter':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/HunterXHunter'
Hunters,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/HunterTheVigil,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Hunters':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/HunterTheVigil'
Idea Channel,https://tvtropes.org/pmwiki/pmwiki.php/WebVideo/PBSIdeaChannel,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/WebOriginal,'Idea Channel':'https://tvtropes.org/pmwiki/pmwiki.php/WebVideo/PBSIdeaChannel'
Imperial Radch,https://tvtropes.org/pmwiki/pmwiki.php/Literature/ImperialRadch,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Imperial Radch':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/ImperialRadch'
Infinity Train,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/InfinityTrain,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/FanWorks,'Infinity Train':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/InfinityTrain'
Invader Zim,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/InvaderZim,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/FanWorks,'Invader Zim':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/InvaderZim'
Iron Man,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/IronMan,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/ComicBooks,'Iron Man':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/IronMan'
Jaine Austen Mysteries,https://tvtropes.org/pmwiki/pmwiki.php/Literature/JaineAustenMysteries,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Jaine Austen Mysteries':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/JaineAustenMysteries'
